restaurant,section,item,price,description,location,contact,hours,features,combined_text
Punjab Grill,Kebabs,Tawa Tiger Prawns,₹1395,Pan seared lemon-garlic seasoned tiger prawns with moilee sauce & tomato jam.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['non-vegetarian'],"Restaurant: Punjab Grill
Section: Kebabs
Item: Tawa Tiger Prawns
Price: ₹1395
Description: Pan seared lemon-garlic seasoned tiger prawns with moilee sauce & tomato jam.
Features: non-vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Kebabs,Salmon Tikka,₹1395,"Norwegian salmon in dill, fennel, & honey marinade, rendered in tandoor.","UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),[],"Restaurant: Punjab Grill
Section: Kebabs
Item: Salmon Tikka
Price: ₹1395
Description: Norwegian salmon in dill, fennel, & honey marinade, rendered in tandoor.
Features: 
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
Punjab Grill,Kebabs,Non-Vegetarian Kebab Platter,₹1495,Platter of assorted signature kebabs of Punjab Grill.,"UB City, Bangalore",+91 9513720004,12:00 PM – 11:00 PM (Mon-Sun),['vegetarian'],"Restaurant: Punjab Grill
Section: Kebabs
Item: Non-Vegetarian Kebab Platter
Price: ₹1495
Description: Platter of assorted signature kebabs of Punjab Grill.
Features: vegetarian
Location: UB City, Bangalore
Contact: +91 9513720004
Hours: 12:00 PM – 11:00 PM (Mon-Sun)"
The-Rameshwaram-Cafe,Idli And Vada,Butter Idly,100,Large Thatte Idli Topped With Pure Butter. Served With 2 Types Of Chut,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Butter Idly
Price: 100
Description: Large Thatte Idli Topped With Pure Butter. Served With 2 Types Of Chut
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Dahi Vada,115,Vada Soaked In Creamy Curd And Finished With Mild Spices,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Dahi Vada
Price: 115
Description: Vada Soaked In Creamy Curd And Finished With Mild Spices
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Ghee Idly,100,Large Thatte Idli Topped With Ghee. Served With 2 Types Of Chutney And,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Ghee Idly
Price: 100
Description: Large Thatte Idli Topped With Ghee. Served With 2 Types Of Chutney And
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Ghee Pudi Idly,125,Large Thatte Idli Topped With Ghee And A Generous Serving Of Ghee. Ser,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Ghee Pudi Idly
Price: 125
Description: Large Thatte Idli Topped With Ghee And A Generous Serving Of Ghee. Ser
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Ghee Sambar Button Idly,115,12 Pieces Of Bite Size Idlis Served With 500 Ml Of Sambar,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Ghee Sambar Button Idly
Price: 115
Description: 12 Pieces Of Bite Size Idlis Served With 500 Ml Of Sambar
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Kanchipuram Idly (3 Pieces),115,No description,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Kanchipuram Idly (3 Pieces)
Price: 115
Description: No description
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Mini Vada Sambar Dip,100,2 Pcs Of Mini Vadas Served With 500 Ml Of Sambar,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Mini Vada Sambar Dip
Price: 100
Description: 2 Pcs Of Mini Vadas Served With 500 Ml Of Sambar
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Plain Idly,65,Large Thatte Idli. Served With 2 Types Of Chutney And Sambar,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Plain Idly
Price: 65
Description: Large Thatte Idli. Served With 2 Types Of Chutney And Sambar
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Rasam Idli ( 2 Pcs),110,RAsam Idli ( 2 pcs),"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Rasam Idli ( 2 Pcs)
Price: 110
Description: RAsam Idli ( 2 pcs)
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Uddin Vada,70,Crispy Vada Served With 2 Types Of Chutney And Sambar,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Uddin Vada
Price: 70
Description: Crispy Vada Served With 2 Types Of Chutney And Sambar
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Idli - 2 Pcs,65,Idli - 2 pcs,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Idli - 2 Pcs
Price: 65
Description: Idli - 2 pcs
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Masala Vada 2Pcs,85,Masala vada 2pcs,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Masala Vada 2Pcs
Price: 85
Description: Masala vada 2pcs
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Idli And Vada,Rasam Vade,100,Rasam VAde,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Idli And Vada
Item: Rasam Vade
Price: 100
Description: Rasam VAde
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Butter Masala Dosa,180,Cripsy Dosa With A Smear Of Garlic Chutney And Potato Masala. Served W,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Butter Masala Dosa
Price: 180
Description: Cripsy Dosa With A Smear Of Garlic Chutney And Potato Masala. Served W
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Garlic Roast Dosa,180,Crispy Dosa With A Smear Of Garlic Chutney. Served With 2 Type Of Chut,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Garlic Roast Dosa
Price: 180
Description: Crispy Dosa With A Smear Of Garlic Chutney. Served With 2 Type Of Chut
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Ghee Khali Dosa (2 Pcs),160,Soft Dosa Made With Ghee,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Ghee Khali Dosa (2 Pcs)
Price: 160
Description: Soft Dosa Made With Ghee
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Ghee Onion Dosa (2 Pcs),180,Dosa Topped With Onion And Double Roasted . 2 Pcs . Served With Chutne,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Ghee Onion Dosa (2 Pcs)
Price: 180
Description: Dosa Topped With Onion And Double Roasted . 2 Pcs . Served With Chutne
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Ghee Plain Dosa,145,Ghee Roasted Cripsy Dosa. Served With Chutney And Sambar.,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Ghee Plain Dosa
Price: 145
Description: Ghee Roasted Cripsy Dosa. Served With Chutney And Sambar.
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Ghee Pudi Masala Dosa,180,Ghee Roasted Cripsy Dosa With A Dash Of Spice Powder And Potato Masala,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Ghee Pudi Masala Dosa
Price: 180
Description: Ghee Roasted Cripsy Dosa With A Dash Of Spice Powder And Potato Masala
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Ghee Pudi Plain Dosa,165,Cripsy Dosa With Generous Sprinkle Of Spicy In-House Podi And Ghee. Se,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,['spicy'],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Ghee Pudi Plain Dosa
Price: 165
Description: Cripsy Dosa With Generous Sprinkle Of Spicy In-House Podi And Ghee. Se
Features: spicy
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Ghee Ragi Dosa (2 Pcs),145,2 Pieces Of Ghee Sprinkled Ragi Dosa. Served With 2 Types Of Chutney A,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Ghee Ragi Dosa (2 Pcs)
Price: 145
Description: 2 Pieces Of Ghee Sprinkled Ragi Dosa. Served With 2 Types Of Chutney A
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Multigrain Dosa (2 Pcs),155,2 Pieces Of Multigrain Dosas Topped With Butter Served With 2 Types Of,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Multigrain Dosa (2 Pcs)
Price: 155
Description: 2 Pieces Of Multigrain Dosas Topped With Butter Served With 2 Types Of
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
